id,name,rank,details,GENUS,SUBFAMILY,FAMILY,SUPERFAMILY,ORDER,SPECIES,SUBTRIBE,TRIBE
11302,Aclytia punctata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11302/,Aclytia,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Aclytia punctata,Ctenuchina,Arctiini
7857,Aclytia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7857/,Aclytia,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Ctenuchina,Arctiini
11299,Aclytia ventralis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11299/,Aclytia,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Aclytia ventralis,Ctenuchina,Arctiini
4912,Acoloithus falsarius,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4912/,Acoloithus,Procridinae,Zygaenidae,Zygaenoidea,Lepidoptera,Acoloithus falsarius,,Procridini
4911,Acoloithus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/4911/,Acoloithus,Procridinae,Zygaenidae,Zygaenoidea,Lepidoptera,,,Procridini
1848,Acompsia cinerella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1848/,Acompsia,Dichomeridinae,Gelechiidae,Gelechioidea,Lepidoptera,Acompsia cinerella,,
3034,Acompsia schmidtiellus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3034/,Acompsia,Dichomeridinae,Gelechiidae,Gelechioidea,Lepidoptera,Acompsia schmidtiellus,,
1847,Acompsia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1847/,Acompsia,Dichomeridinae,Gelechiidae,Gelechioidea,Lepidoptera,,,
3393,Acontia aprica,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3393/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia aprica,,Acontiini
7124,Acontia candefacta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7124/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia candefacta,,Acontiini
7670,Acontia erastrioides,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7670/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia erastrioides,,Acontiini
725,Acontia lucida,SPECIES,https://api.dev.insectai.org/api/v2/taxa/725/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia lucida,,Acontiini
3394,Acontia margaritata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3394/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia margaritata,,Acontiini
3396,Acontia nitidula,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3396/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia nitidula,,Acontiini
724,Acontia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/724/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,,,Acontiini
7714,Acontia tortricina,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7714/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia tortricina,,Acontiini
3910,Acontia trabealis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3910/,Acontia,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,Acontia trabealis,,Acontiini
7744,Acontiinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/7744/,,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,,,
7745,Acontiini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/7745/,,Acontiinae,Noctuidae,Noctuoidea,Lepidoptera,,,Acontiini
4105,Acosmetia caliginosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4105/,Acosmetia,Condicinae,Noctuidae,Noctuoidea,Lepidoptera,Acosmetia caliginosa,,Condicini
4104,Acosmetia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/4104/,Acosmetia,Condicinae,Noctuidae,Noctuoidea,Lepidoptera,,,Condicini
7593,Acossus centerensis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7593/,Acossus,Cossinae,Cossidae,Cossoidea,Lepidoptera,Acossus centerensis,,
7591,Acossus populi,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7591/,Acossus,Cossinae,Cossidae,Cossoidea,Lepidoptera,Acossus populi,,
7590,Acossus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7590/,Acossus,Cossinae,Cossidae,Cossoidea,Lepidoptera,,,
11297,Acraga caretta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11297/,Acraga,,Dalceridae,Zygaenoidea,Lepidoptera,Acraga caretta,,
11296,Acraga philetera,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11296/,Acraga,,Dalceridae,Zygaenoidea,Lepidoptera,Acraga philetera,,
9189,Acraga sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9189/,Acraga,,Dalceridae,Zygaenoidea,Lepidoptera,,,
11294,Acragopsis dulciola,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11294/,Acragopsis,,Dalceridae,Zygaenoidea,Lepidoptera,Acragopsis dulciola,,
11295,Acragopsis mesoa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11295/,Acragopsis,,Dalceridae,Zygaenoidea,Lepidoptera,Acragopsis mesoa,,
9191,Acragopsis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9191/,Acragopsis,,Dalceridae,Zygaenoidea,Lepidoptera,,,
7927,Acridopsis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7927/,Acridopsis,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Ctenuchina,Arctiini
3093,Acrobasis advenella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3093/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis advenella,,Phycitini
6087,Acrobasis amplexella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6087/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis amplexella,,Phycitini
6072,Acrobasis angusella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6072/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis angusella,,Phycitini
6078,Acrobasis betulella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6078/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis betulella,,Phycitini
6075,Acrobasis carpinivorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6075/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis carpinivorella,,Phycitini
6085,Acrobasis caryae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6085/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis caryae,,Phycitini
6080,Acrobasis caryivorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6080/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis caryivorella,,Phycitini
6077,Acrobasis comptoniella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6077/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis comptoniella,,Phycitini
2230,Acrobasis consociella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2230/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis consociella,,Phycitini
11292,Acrobasis crassisquamella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11292/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis crassisquamella,,Phycitini
6082,Acrobasis cunulae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6082/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis cunulae,,Phycitini
6076,Acrobasis demotella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6076/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis demotella,,Phycitini
6071,Acrobasis indigenella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6071/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis indigenella,,Phycitini
6083,Acrobasis irrubriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6083/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis irrubriella,,Phycitini
11293,Acrobasis jocarella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11293/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis jocarella,,Phycitini
6089,Acrobasis juglandis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6089/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis juglandis,,Phycitini
3094,Acrobasis marmorea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3094/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis marmorea,,Phycitini
6090,Acrobasis normella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6090/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis normella,,Phycitini
2232,Acrobasis obtusella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2232/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis obtusella,,Phycitini
6070,Acrobasis ostryella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6070/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis ostryella,,Phycitini
6073,Acrobasis palliolella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6073/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis palliolella,,Phycitini
2229,Acrobasis repandana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2229/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis repandana,,Phycitini
6084,Acrobasis rubrifasciella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6084/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis rubrifasciella,,Phycitini
2233,Acrobasis sodalella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2233/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis sodalella,,Phycitini
2228,Acrobasis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2228/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,Phycitini
6074,Acrobasis stigmella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6074/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis stigmella,,Phycitini
3092,Acrobasis suavella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3092/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis suavella,,Phycitini
6079,Acrobasis sylviella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6079/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis sylviella,,Phycitini
6088,Acrobasis tricolorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6088/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis tricolorella,,Phycitini
2231,Acrobasis tumidana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2231/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis tumidana,,Phycitini
6081,Acrobasis tumidulella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6081/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis tumidulella,,Phycitini
6086,Acrobasis vaccinii,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6086/,Acrobasis,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Acrobasis vaccinii,,Phycitini
11437,Acrocercopinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/11437/,,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,,,
4864,Acrocercops albinatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4864/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops albinatella,,
4863,Acrocercops astericola,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4863/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops astericola,,
654,Acrocercops brongniardella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/654/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops brongniardella,,
584,Acrocercops hofmanniella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/584/,Sauterina,Gracillariinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops hofmanniella,,
4865,Acrocercops pnosmodiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4865/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops pnosmodiella,,
653,Acrocercops sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/653/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,,,
4862,Acrocercops strigosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4862/,Acrocercops,Acrocercopinae,Gracillariidae,Gracillarioidea,Lepidoptera,Acrocercops strigosa,,
314,Acroclita sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/314/,Acroclita,Olethreutinae,Tortricidae,Tortricoidea,Lepidoptera,,,Eucosmini
315,Acroclita subsequana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/315/,Acroclita,Olethreutinae,Tortricidae,Tortricoidea,Lepidoptera,Acroclita subsequana,,Eucosmini
1281,Acrolepia arnicella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1281/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia arnicella,,
1279,Acrolepia assectella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1279/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia assectella,,
1284,Acrolepia autumnitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1284/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia autumnitella,,
1275,Acrolepia betulella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1275/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia betulella,,
1273,Acrolepia marcidella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1273/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia marcidella,,
1271,Acrolepia pulicariae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1271/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia pulicariae,,
1283,Acrolepia pygmaeana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1283/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia pygmaeana,,
1270,Acrolepia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1270/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,,,
1277,Acrolepia valeriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1277/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepia valeriella,,
11528,Acrolepiinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/11528/,,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,,,
1280,Acrolepiopsis assectella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1280/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepiopsis assectella,,
1276,Acrolepiopsis betulella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1276/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepiopsis betulella,,
7635,Acrolepiopsis incertella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7635/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepiopsis incertella,,
1274,Acrolepiopsis marcidella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1274/,Acrolepia,Acrolepiinae,Glyphipterigidae,Yponomeutoidea,Lepidoptera,Acrolepiopsis marcidella,,
7759,Acrolophinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/7759/,,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,,,
6889,Acrolophus arcanella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6889/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus arcanella,,
11289,Acrolophus bactra,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11289/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus bactra,,
11290,Acrolophus bifurcata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11290/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus bifurcata,,
6890,Acrolophus mora,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6890/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus mora,,
11291,Acrolophus panamae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11291/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus panamae,,
7121,Acrolophus plumifrontella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7121/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,Acrolophus plumifrontella,,
6888,Acrolophus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/6888/,Acrolophus,Acrolophinae,Tineidae,Tineoidea,Lepidoptera,,,
917,Acronicta aceris,SPECIES,https://api.dev.insectai.org/api/v2/taxa/917/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta aceris,,
5221,Acronicta afflicta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5221/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta afflicta,,
915,Acronicta alni,SPECIES,https://api.dev.insectai.org/api/v2/taxa/915/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta alni,,
5239,Acronicta americana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5239/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta americana,,
921,Acronicta auricoma,SPECIES,https://api.dev.insectai.org/api/v2/taxa/921/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta auricoma,,
5215,Acronicta betulae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5215/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta betulae,,
5206,Acronicta brumosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5206/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta brumosa,,
926,Acronicta cinerea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/926/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta cinerea,,
5207,Acronicta clarescens,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5207/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta clarescens,,
5234,Acronicta connecta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5234/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta connecta,,
4043,Acronicta cuspis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4043/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta cuspis,,
5220,Acronicta dactylina,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5220/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta dactylina,,
916,Acronicta euphorbiae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/916/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta euphorbiae,,
6567,Acronicta exilis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6567/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta exilis,,
7389,Acronicta fallax,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7389/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta fallax,,
5228,Acronicta fragilis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5228/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta fragilis,,
5219,Acronicta funeralis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5219/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta funeralis,,
5213,Acronicta grisea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5213/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta grisea,,
5210,Acronicta haesitata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5210/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta haesitata,,
5204,Acronicta hamamelis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5204/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta hamamelis,,
5202,Acronicta hasta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5202/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta hasta,,
5242,Acronicta hastulifera,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5242/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta hastulifera,,
5240,Acronicta impleta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5240/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta impleta,,
5236,Acronicta impressa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5236/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta impressa,,
5233,Acronicta inclara,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5233/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta inclara,,
5216,Acronicta increta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5216/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta increta,,
5225,Acronicta innotata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5225/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta innotata,,
5208,Acronicta insita,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5208/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta insita,,
7582,Acronicta insularis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7582/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta insularis,,
5211,Acronicta interrupta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5211/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta interrupta,,
5241,Acronicta laetifica,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5241/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta laetifica,,
7305,Acronicta lanceolaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7305/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta lanceolaria,,
925,Acronicta leporina,SPECIES,https://api.dev.insectai.org/api/v2/taxa/925/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta leporina,,
5205,Acronicta lepusculina,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5205/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta lepusculina,,
5238,Acronicta lithospila,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5238/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta lithospila,,
5237,Acronicta lobeliae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5237/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta lobeliae,,
5235,Acronicta longa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5235/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta longa,,
7407,Acronicta lupini,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7407/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta lupini,,
918,Acronicta megacephala,SPECIES,https://api.dev.insectai.org/api/v2/taxa/918/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta megacephala,,
924,Acronicta menyanthidis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/924/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta menyanthidis,,
5232,Acronicta modica,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5232/,Acronicta,Acronictinae,Noctuidae,Noctuoidea,Lepidoptera,Acronicta modica,,
